variant,seed,fold_a,fold_b,branch,side,mean_abs_cosine,minimum_abs_cosine,mean_principal_angle_deg,maximum_principal_angle_deg
f2_components_1,42,3,5,bp,left,0.5397081486357403,0.5397081486357403,57.33622652982335,57.33622652982335
f2_components_1,42,3,5,bp,right,0.26313934648319226,0.26313934648319226,74.74357827036756,74.74357827036756
f2_components_1,42,3,5,erd,left,0.844774036291609,0.844774036291609,32.3522661854644,32.3522661854644
f2_components_1,42,3,5,erd,right,0.2763890999591577,0.2763890999591577,73.95518743583091,73.95518743583091
f2_components_1,42,4,5,bp,left,0.5940394575771569,0.5940394575771569,53.555812539983485,53.555812539983485
f2_components_1,42,4,5,bp,right,0.03308231368136882,0.03308231368136882,88.10417713167126,88.10417713167126
f2_components_1,42,4,5,erd,left,0.9248160237626477,0.9248160237626477,22.359370717724772,22.359370717724772
f2_components_1,42,4,5,erd,right,0.11509457515654994,0.11509457515654994,83.39091997297896,83.39091997297896
f2_components_1,43,1,2,bp,left,0.8995157763214384,0.8995157763214384,25.905508987066334,25.905508987066334
f2_components_1,43,1,2,bp,right,0.6722567149020734,0.6722567149020734,47.75852101730044,47.75852101730044
f2_components_1,43,1,2,erd,left,0.9542809510568484,0.9542809510568484,17.39221509282159,17.39221509282159
f2_components_1,43,1,2,erd,right,0.4540465643787853,0.4540465643787853,62.99639473043267,62.99639473043267
f2_components_1,43,1,3,bp,left,0.5348725093618736,0.5348725093618736,57.66473427386698,57.66473427386698
f2_components_1,43,1,3,bp,right,0.42588936543601447,0.42588936543601447,64.79302966377516,64.79302966377516
f2_components_1,43,1,3,erd,left,0.9258255902261814,0.9258255902261814,22.206821983815594,22.206821983815594
f2_components_1,43,1,3,erd,right,0.7137507499531743,0.7137507499531743,44.459088078468895,44.459088078468895
f2_components_1,43,1,4,bp,left,0.775197955951903,0.775197955951903,39.17701660958904,39.17701660958904
f2_components_1,43,1,4,bp,right,0.5951635418839214,0.5951635418839214,53.4757084930615,53.4757084930615
f2_components_1,43,1,4,erd,left,0.9161202741385518,0.9161202741385518,23.634674889438966,23.634674889438966
f2_components_1,43,1,4,erd,right,0.7078656137803584,0.7078656137803584,44.93847991737503,44.93847991737503
f2_components_1,43,1,5,bp,left,0.720331571981485,0.720331571981485,43.91813757810276,43.91813757810276
f2_components_1,43,1,5,bp,right,0.5106889723004443,0.5106889723004443,59.290267255884274,59.290267255884274
f2_components_1,43,1,5,erd,left,0.9493988662764088,0.9493988662764088,18.30485528740151,18.30485528740151
f2_components_1,43,1,5,erd,right,0.08625966856776733,0.08625966856776733,85.0515353631643,85.0515353631643
f2_components_1,43,2,3,bp,left,0.5411729458748127,0.5411729458748127,57.23647789851114,57.23647789851114
f2_components_1,43,2,3,bp,right,0.874359557164392,0.874359557164392,29.030730183553498,29.030730183553498
f2_components_1,43,2,3,erd,left,0.8299186613843565,0.8299186613843565,33.90961653200635,33.90961653200635
f2_components_1,43,2,3,erd,right,0.7454130081148791,0.7454130081148791,41.80541453032523,41.80541453032523
f2_components_1,43,2,4,bp,left,0.7446893267922314,0.7446893267922314,41.86757860893716,41.86757860893716
f2_components_1,43,2,4,bp,right,0.5186193552154673,0.5186193552154673,58.76031393757676,58.76031393757676
f2_components_1,43,2,4,erd,left,0.9154685697535372,0.9154685697535372,23.727641967907836,23.727641967907836
f2_components_1,43,2,4,erd,right,0.3122080011073745,0.3122080011073745,71.80765461673471,71.80765461673471
f2_components_1,43,2,5,bp,left,0.7706432573715994,0.7706432573715994,39.588312008418356,39.588312008418356
f2_components_1,43,2,5,bp,right,0.801963185964726,0.801963185964726,36.682016131297395,36.682016131297395
f2_components_1,43,2,5,erd,left,0.9569183428167202,0.9569183428167202,16.879340373487516,16.879340373487516
f2_components_1,43,2,5,erd,right,0.0801905313280643,0.0801905313280643,85.40048243734944,85.40048243734944
f2_components_1,43,3,4,bp,left,0.6807330681558138,0.6807330681558138,47.099045833486166,47.099045833486166
f2_components_1,43,3,4,bp,right,0.49865005069194285,0.49865005069194285,60.089271810671754,60.089271810671754
f2_components_1,43,3,4,erd,left,0.9288988765662165,0.9288988765662165,21.736184549886094,21.736184549886094
f2_components_1,43,3,4,erd,right,0.6308894781315431,0.6308894781315431,50.88422285144029,50.88422285144029
f2_components_1,43,3,5,bp,left,0.38655184902199147,0.38655184902199147,67.25988521141957,67.25988521141957
f2_components_1,43,3,5,bp,right,0.7973457863746587,0.7973457863746587,37.12261408756188,37.12261408756188
f2_components_1,43,3,5,erd,left,0.8782867192255184,0.8782867192255184,28.56362299179921,28.56362299179921
f2_components_1,43,3,5,erd,right,0.012778690013970044,0.012778690013970044,89.26781506655834,89.26781506655834
f2_components_1,43,4,5,bp,left,0.7603280691590807,0.7603280691590807,40.50687171819538,40.50687171819538
f2_components_1,43,4,5,bp,right,0.6639335016124569,0.6639335016124569,48.3994415224246,48.3994415224246
f2_components_1,43,4,5,erd,left,0.9446795418619077,0.9446795418619077,19.147110750877022,19.147110750877022
f2_components_1,43,4,5,erd,right,0.34765213357423513,0.34765213357423513,69.65622381376107,69.65622381376107
f2_components_1,44,1,2,bp,left,0.8525476950750388,0.8525476950750388,31.510138467341974,31.510138467341974
f2_components_1,44,1,2,bp,right,0.45119704530224913,0.45119704530224913,63.17948889486015,63.17948889486015
f2_components_1,44,1,2,erd,left,0.9197202818733944,0.9197202818733944,23.114776744608132,23.114776744608132
f2_components_1,44,1,2,erd,right,0.17763892994385405,0.17763892994385405,79.76773574619772,79.76773574619772
f2_components_1,44,1,3,bp,left,0.9179144649950309,0.9179144649950309,23.376929549167336,23.376929549167336
f2_components_1,44,1,3,bp,right,0.07408170062013815,0.07408170062013815,85.7515391604719,85.7515391604719
f2_components_1,44,1,3,erd,left,0.9461815878581326,0.9461815878581326,18.882971241439318,18.882971241439318
f2_components_1,44,1,3,erd,right,0.08897272446568816,0.08897272446568816,84.89548855324966,84.89548855324966
f2_components_1,44,1,4,bp,left,0.9030520537809886,0.9030520537809886,25.437807900412924,25.437807900412924
f2_components_1,44,1,4,bp,right,0.10675927390696704,0.10675927390696704,83.87146465772561,83.87146465772561
f2_components_1,44,1,4,erd,left,0.9450033033856019,0.9450033033856019,19.090473821373866,19.090473821373866
f2_components_1,44,1,4,erd,right,0.5033302839228516,0.5033302839228516,59.77942451196383,59.77942451196383
f2_components_1,44,1,5,bp,left,0.5541421591439577,0.5541421591439577,56.34835085748091,56.34835085748091
f2_components_1,44,1,5,bp,right,0.6025893750809271,0.6025893750809271,52.944426056873425,52.944426056873425
f2_components_1,44,1,5,erd,left,0.9169022216372124,0.9169022216372124,23.52267135847318,23.52267135847318
f2_components_1,44,1,5,erd,right,0.43613394561851954,0.43613394561851954,64.14252943022228,64.14252943022228
f2_components_1,44,2,3,bp,left,0.7424338894689505,0.7424338894689505,42.06083959619907,42.06083959619907
f2_components_1,44,2,3,bp,right,0.10234128146435535,0.10234128146435535,84.12599210527962,84.12599210527962
f2_components_1,44,2,3,erd,left,0.9487061067597129,0.9487061067597129,18.430815776003502,18.430815776003502
f2_components_1,44,2,3,erd,right,0.8559626419281446,0.8559626419281446,31.13375342318731,31.13375342318731
f2_components_1,44,2,4,bp,left,0.6959544881795756,0.6959544881795756,45.89667353890295,45.89667353890295
f2_components_1,44,2,4,bp,right,0.15592400979824386,0.15592400979824386,81.02961028714849,81.02961028714849
f2_components_1,44,2,4,erd,left,0.9247680787389216,0.9247680787389216,22.366590804140003,22.366590804140003
f2_components_1,44,2,4,erd,right,0.7827721969630629,0.7827721969630629,38.48489936958734,38.48489936958734
f2_components_1,44,2,5,bp,left,0.6350584844090941,0.6350584844090941,50.57567771877983,50.57567771877983
f2_components_1,44,2,5,bp,right,0.3482919566831344,0.3482919566831344,69.61712090944663,69.61712090944663
f2_components_1,44,2,5,erd,left,0.9448915590145613,0.9448915590145613,19.11003998201301,19.11003998201301
f2_components_1,44,2,5,erd,right,0.25214370742480174,0.25214370742480174,75.3955979161074,75.3955979161074
f2_components_1,44,3,4,bp,left,0.9083718677420767,0.9083718677420767,24.718683472497137,24.718683472497137
f2_components_1,44,3,4,bp,right,0.04970311304141624,0.04970311304141624,87.15104756355775,87.15104756355775
f2_components_1,44,3,4,erd,left,0.9063004244680439,0.9063004244680439,25.0009981495499,25.0009981495499
f2_components_1,44,3,4,erd,right,0.6684307814525031,0.6684307814525031,48.05393300605926,48.05393300605926
f2_components_1,44,3,5,bp,left,0.44906695376612643,0.44906695376612643,63.316163582247654,63.316163582247654
f2_components_1,44,3,5,bp,right,0.30475674611406717,0.30475674611406717,72.25647022664566,72.25647022664566
f2_components_1,44,3,5,erd,left,0.965002946060764,0.965002946060764,15.20296043108678,15.20296043108678
f2_components_1,44,3,5,erd,right,0.058465800229277075,0.058465800229277075,86.64824502574409,86.64824502574409
f2_components_1,44,4,5,bp,left,0.32296859596151123,0.32296859596151123,71.15745167510845,71.15745167510845
f2_components_1,44,4,5,bp,right,0.6492010917526863,0.6492010917526863,49.51860533537055,49.51860533537055
f2_components_1,44,4,5,erd,left,0.8943246839483642,0.8943246839483642,26.5781810906905,26.5781810906905
f2_components_1,44,4,5,erd,right,0.5061104087590125,0.5061104087590125,59.594908453149515,59.594908453149515
f2_components_2,42,1,2,bp,left,0.7003604083662519,0.7003604083662519,45.54407322916083,45.54407322916083
f2_components_2,42,1,2,bp,right,0.5186997877590347,0.5186997877590347,58.75492382234655,58.75492382234655
f2_components_2,42,1,2,erd,left,0.9019737932240055,0.8953253234417295,25.567052678047688,26.449752814688978
f2_components_2,42,1,2,erd,right,0.4053219075813461,0.07686353405955929,64.19372210448418,85.59169589950125
f2_components_2,42,1,3,bp,left,0.687092796741741,0.687092796741741,46.599583163365025,46.599583163365025
f2_components_2,42,1,3,bp,right,0.6901531627556541,0.6901531627556541,46.35776575047101,46.35776575047101
f2_components_2,42,1,3,erd,left,0.8573826663471016,0.7574748470942978,28.78183065936385,40.75791113808657
f2_components_2,42,1,3,erd,right,0.5877137364046974,0.34053748874707124,51.742995757987984,70.09037583658267
f2_components_2,42,1,4,bp,left,0.8230888158156825,0.8230888158156825,34.60479780708338,34.60479780708338
f2_components_2,42,1,4,bp,right,0.7578965972974616,0.7578965972974616,40.720884195200895,40.720884195200895
f2_components_2,42,1,4,erd,left,0.6522202172839099,0.34563845936547316,43.14140390003298,69.77922543545759
f2_components_2,42,1,4,erd,right,0.5716377196078702,0.28898853054736023,52.26077244541757,73.2025894855829
f2_components_2,42,1,5,bp,left,0.6008542278060809,0.6008542278060809,53.06889826535644,53.06889826535644
f2_components_2,42,1,5,bp,right,0.19123229745537754,0.19123229745537754,78.97529159715326,78.97529159715326
f2_components_2,42,1,5,erd,left,0.7242888846737761,0.47201422431258344,37.13192755800498,61.83487617720664
f2_components_2,42,1,5,erd,right,0.3707511106724387,0.03983318335546,66.57802886604738,87.71712273730803
f2_components_2,42,2,3,bp,left,0.6878999665304374,0.6878999665304374,46.53589794194804,46.53589794194804
f2_components_2,42,2,3,bp,right,0.8334651035883387,0.8334651035883387,33.54364906082823,33.54364906082823
f2_components_2,42,2,3,erd,left,0.8123852676521881,0.7492832542630082,35.18448650709537,41.47167074575096
f2_components_2,42,2,3,erd,right,0.7850876886989897,0.7403445509276615,38.0789309951103,42.239225703259194
f2_components_2,42,2,4,bp,left,0.8004963399746877,0.8004963399746877,36.82247449639456,36.82247449639456
f2_components_2,42,2,4,bp,right,0.5850192652414691,0.5850192652414691,54.19564897584115,54.19564897584115
f2_components_2,42,2,4,erd,left,0.6856138614914855,0.4063390413253881,40.62642005241756,66.0249343872043
f2_components_2,42,2,4,erd,right,0.5277928740485957,0.3052623987042545,56.80382684450361,72.22604886736356
f2_components_2,42,2,5,bp,left,0.6828082406836157,0.6828082406836157,46.93651945103388,46.93651945103388
f2_components_2,42,2,5,bp,right,0.5112214818767544,0.5112214818767544,59.2547736632468,59.2547736632468
f2_components_2,42,2,5,erd,left,0.8027046781756904,0.6592002526339054,33.81959564705677,48.76109199994744
f2_components_2,42,2,5,erd,right,0.5050364947438883,0.30180545820641547,58.66989669231192,72.43392455338557
f2_components_2,42,3,4,bp,left,0.8863466971989831,0.8863466971989831,27.5822953810222,27.5822953810222
f2_components_2,42,3,4,bp,right,0.8149465060708706,0.8149465060708706,35.41792712558991,35.41792712558991
f2_components_2,42,3,4,erd,left,0.6932036963931445,0.5028385327089171,43.868054908544416,59.81202582471701
f2_components_2,42,3,4,erd,right,0.6486594783901154,0.4758897217854674,48.17729091212654,61.58270445689078
f2_components_2,42,3,5,bp,left,0.5397081486357403,0.5397081486357403,57.33622652982335,57.33622652982335
f2_components_2,42,3,5,bp,right,0.26313934648319226,0.26313934648319226,74.74357827036756,74.74357827036756
f2_components_2,42,3,5,erd,left,0.7186315271242891,0.5831423441183395,42.83270338236189,54.328136734678104
f2_components_2,42,3,5,erd,right,0.44931289149321596,0.11198312507723918,60.84874650098743,83.57035330173012
f2_components_2,42,4,5,bp,left,0.5940394575771569,0.5940394575771569,53.555812539983485,53.555812539983485
f2_components_2,42,4,5,bp,right,0.03308231368136882,0.03308231368136882,88.10417713167126,88.10417713167126
f2_components_2,42,4,5,erd,left,0.5018527044207444,0.048883216836639404,52.24312440057966,87.19808133351808
f2_components_2,42,4,5,erd,right,0.3456903513241845,0.1580082554222305,69.33754545626216,80.90869289186313
f2_components_2,43,1,2,bp,left,0.8995157763214384,0.8995157763214384,25.905508987066334,25.905508987066334
f2_components_2,43,1,2,bp,right,0.6722567149020734,0.6722567149020734,47.75852101730044,47.75852101730044
f2_components_2,43,1,2,erd,left,0.8765948921182293,0.7770032119024314,25.770965607737423,39.01299465581234
f2_components_2,43,1,2,erd,right,0.5669518482698093,0.301455312260982,53.051946275782264,72.45496646686263
f2_components_2,43,1,3,bp,left,0.5348725093618736,0.5348725093618736,57.66473427386698,57.66473427386698
f2_components_2,43,1,3,bp,right,0.42588936543601447,0.42588936543601447,64.79302966377516,64.79302966377516
f2_components_2,43,1,3,erd,left,0.850275201358166,0.7350378349504361,28.890400257452363,42.68958679464813
f2_components_2,43,1,3,erd,right,0.7759356076772663,0.7130986060136408,38.75083739087566,44.51241103929044
f2_components_2,43,1,4,bp,left,0.775197955951903,0.775197955951903,39.17701660958904,39.17701660958904
f2_components_2,43,1,4,bp,right,0.5951635418839214,0.5951635418839214,53.4757084930615,53.4757084930615
f2_components_2,43,1,4,erd,left,0.5650841026572936,0.18400584697696729,49.14159932895151,79.39682336394418
f2_components_2,43,1,4,erd,right,0.6523070054182888,0.49109555943805844,48.073126492968115,60.587385018666076
f2_components_2,43,1,5,bp,left,0.720331571981485,0.720331571981485,43.91813757810276,43.91813757810276
f2_components_2,43,1,5,bp,right,0.5106889723004443,0.5106889723004443,59.290267255884274,59.290267255884274
f2_components_2,43,1,5,erd,left,0.7978289001214527,0.6381008816808136,33.55125931935384,50.34964764151589
f2_components_2,43,1,5,erd,right,0.5086412492702868,0.17161690026553966,56.187419062854715,80.11815762810669
f2_components_2,43,2,3,bp,left,0.5411729458748127,0.5411729458748127,57.23647789851114,57.23647789851114
f2_components_2,43,2,3,bp,right,0.874359557164392,0.874359557164392,29.030730183553498,29.030730183553498
f2_components_2,43,2,3,erd,left,0.8938054134837303,0.8834133588045022,26.61384592040401,27.943103325415922
f2_components_2,43,2,3,erd,right,0.5445630967727416,0.18464882421466902,52.303177996995004,79.35934122132646
f2_components_2,43,2,4,bp,left,0.7446893267922314,0.7446893267922314,41.86757860893716,41.86757860893716
f2_components_2,43,2,4,bp,right,0.5186193552154673,0.5186193552154673,58.76031393757676,58.76031393757676
f2_components_2,43,2,4,erd,left,0.720270160919813,0.4638894873122851,37.38367256092713,62.36162477415509
f2_components_2,43,2,4,erd,right,0.4582630432409649,0.025362083187043184,57.76341122717375,88.54670384342904
f2_components_2,43,2,5,bp,left,0.7706432573715994,0.7706432573715994,39.588312008418356,39.588312008418356
f2_components_2,43,2,5,bp,right,0.801963185964726,0.801963185964726,36.682016131297395,36.682016131297395
f2_components_2,43,2,5,erd,left,0.928249523002747,0.8924943238234478,21.11558884477882,26.811624450289944
f2_components_2,43,2,5,erd,right,0.3470794611956588,0.14236819857419752,69.1625710003845,81.81509304705948
f2_components_2,43,3,4,bp,left,0.6807330681558138,0.6807330681558138,47.099045833486166,47.099045833486166
f2_components_2,43,3,4,bp,right,0.49865005069194285,0.49865005069194285,60.089271810671754,60.089271810671754
f2_components_2,43,3,4,erd,left,0.7048563491672024,0.47546861661604406,41.25188586392846,61.61013400693621
f2_components_2,43,3,4,erd,right,0.5792362314637998,0.42311536650687853,53.81558533033826,64.96856956298201
f2_components_2,43,3,5,bp,left,0.38655184902199147,0.38655184902199147,67.25988521141957,67.25988521141957
f2_components_2,43,3,5,bp,right,0.7973457863746587,0.7973457863746587,37.12261408756188,37.12261408756188
f2_components_2,43,3,5,erd,left,0.9402227031992296,0.9116644758438781,19.308986126685628,24.26360723064937
f2_components_2,43,3,5,erd,right,0.5843251213965681,0.45340534039494695,53.687174362338,63.03762212131999
f2_components_2,43,4,5,bp,left,0.7603280691590807,0.7603280691590807,40.50687171819538,40.50687171819538
f2_components_2,43,4,5,bp,right,0.6639335016124569,0.6639335016124569,48.3994415224246,48.3994415224246
f2_components_2,43,4,5,erd,left,0.7909899638063346,0.6024770310571843,32.28654489500694,52.952491322258304
f2_components_2,43,4,5,erd,right,0.3555210989509814,0.25550048058029323,69.0484811585411,75.19675700851184
f2_components_2,44,1,2,bp,left,0.8525476950750388,0.8525476950750388,31.510138467341974,31.510138467341974
f2_components_2,44,1,2,bp,right,0.45119704530224913,0.45119704530224913,63.17948889486015,63.17948889486015
f2_components_2,44,1,2,erd,left,0.7764465976566788,0.5756962021367426,33.55540309377186,54.851597753048566
f2_components_2,44,1,2,erd,right,0.5765699430044149,0.3157652991800111,52.364533752510724,71.59297961908851
f2_components_2,44,1,3,bp,left,0.9179144649950309,0.9179144649950309,23.376929549167336,23.376929549167336
f2_components_2,44,1,3,bp,right,0.07408170062013815,0.07408170062013815,85.7515391604719,85.7515391604719
f2_components_2,44,1,3,erd,left,0.9198864626280396,0.8683931407496023,21.734230020358094,29.727554370228535
f2_components_2,44,1,3,erd,right,0.35256779886302414,0.14935928611783372,68.82300002839652,81.41020191237662
f2_components_2,44,1,4,bp,left,0.9030520537809886,0.9030520537809886,25.437807900412924,25.437807900412924
f2_components_2,44,1,4,bp,right,0.10675927390696704,0.10675927390696704,83.87146465772561,83.87146465772561
f2_components_2,44,1,4,erd,left,0.8968196255111835,0.8175730445631717,23.859054380420382,35.15742101610079
f2_components_2,44,1,4,erd,right,0.43130147151934295,0.004102844340472574,60.308167390311475,89.76492367576903
f2_components_2,44,1,5,bp,left,0.5541421591439577,0.5541421591439577,56.34835085748091,56.34835085748091
f2_components_2,44,1,5,bp,right,0.6025893750809271,0.6025893750809271,52.944426056873425,52.944426056873425
f2_components_2,44,1,5,erd,left,0.8217903115193733,0.7217240073292075,33.301982309770175,43.80299828223488
f2_components_2,44,1,5,erd,right,0.3527754672005147,0.10505838729435349,68.53214380215823,83.96946948877897
f2_components_2,44,2,3,bp,left,0.7424338894689505,0.7424338894689505,42.06083959619907,42.06083959619907
f2_components_2,44,2,3,bp,right,0.10234128146435535,0.10234128146435535,84.12599210527962,84.12599210527962
f2_components_2,44,2,3,erd,left,0.9145712245987478,0.8552095261973564,22.163993396605335,31.217109953308263
f2_components_2,44,2,3,erd,right,0.7207656976646971,0.5180323786514424,40.67827168979185,58.79964034320183
f2_components_2,44,2,4,bp,left,0.6959544881795756,0.6959544881795756,45.89667353890295,45.89667353890295
f2_components_2,44,2,4,bp,right,0.15592400979824386,0.15592400979824386,81.02961028714849,81.02961028714849
f2_components_2,44,2,4,erd,left,0.9061972388033174,0.8753368359638106,24.675989847165425,28.91513485237138
f2_components_2,44,2,4,erd,right,0.7872868122097829,0.772244974020487,38.04551659596264,39.44408419777316
f2_components_2,44,2,5,bp,left,0.6350584844090941,0.6350584844090941,50.57567771877983,50.57567771877983
f2_components_2,44,2,5,bp,right,0.3482919566831344,0.3482919566831344,69.61712090944663,69.61712090944663
f2_components_2,44,2,5,erd,left,0.841198434977021,0.7178543971003873,29.712813215997205,44.12238157082754
f2_components_2,44,2,5,erd,right,0.5392843274818051,0.2880819282575594,55.51291059806681,73.25684134355676
f2_components_2,44,3,4,bp,left,0.9083718677420767,0.9083718677420767,24.718683472497137,24.718683472497137
f2_components_2,44,3,4,bp,right,0.04970311304141624,0.04970311304141624,87.15104756355775,87.15104756355775
f2_components_2,44,3,4,erd,left,0.9633639941293429,0.9470904044815344,15.15181762037232,18.721410371195574
f2_components_2,44,3,4,erd,right,0.5407887824393769,0.37291770361260024,56.48917257303695,68.10432745310051
f2_components_2,44,3,5,bp,left,0.44906695376612643,0.44906695376612643,63.316163582247654,63.316163582247654
f2_components_2,44,3,5,bp,right,0.30475674611406717,0.30475674611406717,72.25647022664566,72.25647022664566
f2_components_2,44,3,5,erd,left,0.8978317168914434,0.8250369612369408,24.164606319208954,34.40776118906895
f2_components_2,44,3,5,erd,right,0.4476131367440591,0.07439644813631276,60.28275331360596,85.73345555389572
f2_components_2,44,4,5,bp,left,0.32296859596151123,0.32296859596151123,71.15745167510845,71.15745167510845
f2_components_2,44,4,5,bp,right,0.6492010917526863,0.6492010917526863,49.51860533537055,49.51860533537055
f2_components_2,44,4,5,erd,left,0.9299812520145594,0.8993911496872945,21.0323630784468,25.921848369244305
f2_components_2,44,4,5,erd,right,0.4856108274062401,0.19461539507785075,58.913426818414926,78.77774307525031
fusion_hard_vote,42,1,2,bp,left,0.7003604083662519,0.7003604083662519,45.54407322916083,45.54407322916083
fusion_hard_vote,42,1,2,bp,right,0.5186997877590347,0.5186997877590347,58.75492382234655,58.75492382234655
fusion_hard_vote,42,1,2,erd,left,0.802337814184538,0.5476165193663105,33.29663005811438,56.796350594517186
fusion_hard_vote,42,1,2,erd,right,0.6541105623720552,0.3283376690969119,46.99814522406897,70.83209020629029
fusion_hard_vote,42,1,3,bp,left,0.687092796741741,0.687092796741741,46.599583163365025,46.599583163365025
fusion_hard_vote,42,1,3,bp,right,0.6901531627556541,0.6901531627556541,46.35776575047101,46.35776575047101
fusion_hard_vote,42,1,3,erd,left,0.8389755762036083,0.5875145080053329,28.154063363867547,54.01917218050243
fusion_hard_vote,42,1,3,erd,right,0.7294709297064387,0.35902913295596284,38.697715404045645,68.95941627322594
fusion_hard_vote,42,1,4,bp,left,0.8230888158156825,0.8230888158156825,34.60479780708338,34.60479780708338
fusion_hard_vote,42,1,4,bp,right,0.7578965972974616,0.7578965972974616,40.720884195200895,40.720884195200895
fusion_hard_vote,42,1,4,erd,left,0.6122886390262173,0.1909383499353935,46.53506494644165,78.99244971476692
fusion_hard_vote,42,1,4,erd,right,0.5539351618964136,0.14048483119716274,52.85919212731798,81.92409769858003
fusion_hard_vote,42,1,5,bp,left,0.6008542278060809,0.6008542278060809,53.06889826535644,53.06889826535644
fusion_hard_vote,42,1,5,bp,right,0.19123229745537754,0.19123229745537754,78.97529159715326,78.97529159715326
fusion_hard_vote,42,1,5,erd,left,0.8050004000644302,0.6540545565661967,32.963923686626906,49.15199975358433
fusion_hard_vote,42,1,5,erd,right,0.4453236670073482,0.013333668768942836,60.69851892256523,89.23601441522484
fusion_hard_vote,42,2,3,bp,left,0.6878999665304374,0.6878999665304374,46.53589794194804,46.53589794194804
fusion_hard_vote,42,2,3,bp,right,0.8334651035883387,0.8334651035883387,33.54364906082823,33.54364906082823
fusion_hard_vote,42,2,3,erd,left,0.6357786595050442,0.06523001877048917,43.75446088786516,86.25993972410076
fusion_hard_vote,42,2,3,erd,right,0.7499874308452082,0.5232104867909692,38.07445657611122,58.452147954691625
fusion_hard_vote,42,2,4,bp,left,0.8004963399746877,0.8004963399746877,36.82247449639456,36.82247449639456
fusion_hard_vote,42,2,4,bp,right,0.5850192652414691,0.5850192652414691,54.19564897584115,54.19564897584115
fusion_hard_vote,42,2,4,erd,left,0.6991940207708032,0.31179940642236964,40.36101756063806,71.8322954147766
fusion_hard_vote,42,2,4,erd,right,0.48760230097899626,0.08051336078136088,58.249623048390134,85.38192566979963
fusion_hard_vote,42,2,5,bp,left,0.6828082406836157,0.6828082406836157,46.93651945103388,46.93651945103388
fusion_hard_vote,42,2,5,bp,right,0.5112214818767544,0.5112214818767544,59.2547736632468,59.2547736632468
fusion_hard_vote,42,2,5,erd,left,0.6733216524316413,0.16222800793199985,41.13262173278931,80.66375850593121
fusion_hard_vote,42,2,5,erd,right,0.6685756995040784,0.3436016299803368,43.91669290619976,69.90354258284428
fusion_hard_vote,42,3,4,bp,left,0.8863466971989831,0.8863466971989831,27.5822953810222,27.5822953810222
fusion_hard_vote,42,3,4,bp,right,0.8149465060708706,0.8149465060708706,35.41792712558991,35.41792712558991
fusion_hard_vote,42,3,4,erd,left,0.6689121838614399,0.3820757214728658,45.337763780706005,67.53768297532349
fusion_hard_vote,42,3,4,erd,right,0.5137740758342546,0.05484312299732448,55.6641357433028,86.85614317305492
fusion_hard_vote,42,3,5,bp,left,0.5397081486357403,0.5397081486357403,57.33622652982335,57.33622652982335
fusion_hard_vote,42,3,5,bp,right,0.26313934648319226,0.26313934648319226,74.74357827036756,74.74357827036756
fusion_hard_vote,42,3,5,erd,left,0.8002603497254738,0.6162667882949502,35.10820983863983,51.95597484546326
fusion_hard_vote,42,3,5,erd,right,0.6206716474241794,0.411447983911735,49.36790737741211,65.70417260654375
fusion_hard_vote,42,4,5,bp,left,0.5940394575771569,0.5940394575771569,53.555812539983485,53.555812539983485
fusion_hard_vote,42,4,5,bp,right,0.03308231368136882,0.03308231368136882,88.10417713167126,88.10417713167126
fusion_hard_vote,42,4,5,erd,left,0.7736637226742286,0.5034880483415415,35.50838170856439,59.7689630170371
fusion_hard_vote,42,4,5,erd,right,0.4373834265690128,0.08738881883890327,61.25111666109916,84.98659457517589
fusion_hard_vote,43,1,2,bp,left,0.8995157763214384,0.8995157763214384,25.905508987066334,25.905508987066334
fusion_hard_vote,43,1,2,bp,right,0.6722567149020734,0.6722567149020734,47.75852101730044,47.75852101730044
fusion_hard_vote,43,1,2,erd,left,0.628688849313077,0.09373366848810503,43.534188350723234,84.62156087425305
fusion_hard_vote,43,1,2,erd,right,0.6692127651239899,0.3925570567032044,46.214211139715644,66.88629920881729
fusion_hard_vote,43,1,3,bp,left,0.5348725093618736,0.5348725093618736,57.66473427386698,57.66473427386698
fusion_hard_vote,43,1,3,bp,right,0.42588936543601447,0.42588936543601447,64.79302966377516,64.79302966377516
fusion_hard_vote,43,1,3,erd,left,0.8165250057197464,0.6471921359244152,32.10898217161795,49.669766038566394
fusion_hard_vote,43,1,3,erd,right,0.8498250705878344,0.7675034611333077,30.263236678437703,39.86977188337524
fusion_hard_vote,43,1,4,bp,left,0.775197955951903,0.775197955951903,39.17701660958904,39.17701660958904
fusion_hard_vote,43,1,4,bp,right,0.5951635418839214,0.5951635418839214,53.4757084930615,53.4757084930615
fusion_hard_vote,43,1,4,erd,left,0.6714198532655531,0.17216844221411381,41.700073630594254,80.08607913533432
fusion_hard_vote,43,1,4,erd,right,0.5183060355559168,0.08319885213378235,56.0824816740809,85.22754020869465
fusion_hard_vote,43,1,5,bp,left,0.720331571981485,0.720331571981485,43.91813757810276,43.91813757810276
fusion_hard_vote,43,1,5,bp,right,0.5106889723004443,0.5106889723004443,59.290267255884274,59.290267255884274
fusion_hard_vote,43,1,5,erd,left,0.7502545096455197,0.5454629604433943,37.7881489105699,56.943693593594695
fusion_hard_vote,43,1,5,erd,right,0.722846765093354,0.4483116627575635,41.504405151767145,63.36458652009421
fusion_hard_vote,43,2,3,bp,left,0.5411729458748127,0.5411729458748127,57.23647789851114,57.23647789851114
