architecture_name,seed,session,held_month,windows,loss,r2_x,r2_y,r2_mean
baseline_64x64,42,indy_20160927_06,2016-09,180,0.4371258616447449,0.5377873778343201,0.7789279222488403,0.6583576202392578
baseline_64x64,42,indy_20160930_02,2016-09,200,0.3283878564834595,0.676430344581604,0.7418949604034424,0.7091626524925232
baseline_64x64,42,indy_20160930_05,2016-09,173,0.3011252284049988,0.6355441808700562,0.7773030996322632,0.7064236402511597
candidate_48x48,42,indy_20160622_01,2016-06,1194,0.3415045142173767,0.5014945268630981,0.3628390431404114,0.43216678500175476
candidate_48x48,42,indy_20160624_03,2016-06,219,0.350665807723999,0.5499725341796875,0.6875609755516052,0.6187667846679688
candidate_48x48,42,indy_20160627_01,2016-06,1651,0.503059446811676,0.49382156133651733,0.6636830568313599,0.5787522792816162
candidate_48x48,42,indy_20160630_01,2016-06,701,1.2809910774230957,-0.18232274055480957,-0.15245556831359863,-0.1673891544342041
candidate_48x48,42,indy_20161005_06,2016-10,157,0.37702882289886475,0.6060405969619751,0.7562354207038879,0.6811380386352539
candidate_48x48,42,indy_20161006_02,2016-10,221,0.2985009551048279,0.637108564376831,0.8093662261962891,0.7232373952865601
candidate_48x48,42,indy_20161007_02,2016-10,215,0.3547600507736206,0.6009474396705627,0.7824670076370239,0.6917072534561157
candidate_48x48,42,indy_20161011_03,2016-10,306,0.31315672397613525,0.5413073897361755,0.7254116535186768,0.6333595514297485
candidate_48x48,42,indy_20161013_03,2016-10,228,1.3096123933792114,-0.08638763427734375,-0.097176194190979,-0.09178191423416138
candidate_48x48,42,indy_20161014_04,2016-10,229,0.2864757478237152,0.5984619855880737,0.7783873677253723,0.6884247064590454
candidate_48x48,42,indy_20161017_02,2016-10,217,0.5394932627677917,0.6051689386367798,0.63764488697052,0.6214069128036499
candidate_48x48,42,indy_20161024_03,2016-10,206,0.8438318967819214,0.2670413851737976,0.44462764263153076,0.3558345139026642
candidate_48x48,42,indy_20161025_04,2016-10,222,0.3434339165687561,0.7121767997741699,0.780770480632782,0.7464736700057983
